"CountryCode","SeriesCode","DESCRIPTION",
"MNP","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MNP","IT.CEL.SETS","Micronesian Telecommunication Corp. (MTC).",
"MNP","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MNP","IT.MLT.MAIN.P2","Micronesian Telecommunication Corp. (MTC).",
"MNP","IT.NET.BBND","Micronesian Telecommunication Corp. (MTC).",
"MNP","SP.DYN.CBRT.IN","Data source: United Nations Population and Vital Statistics Report",
"MNP","SP.DYN.CDRT.IN","Data source: United Nations Population and Vital Statistics Report",
"MNP","IT.CEL.SETS.P2","Micronesian Telecommunication Corp. (MTC).",
"MNP","IT.MLT.MAIN","Micronesian Telecommunication Corp. (MTC).",
"MNP","IT.NET.BBND.P2","Micronesian Telecommunication Corp. (MTC).",
"MNP","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"MNP","IT.NET.USER.ZS","Micronesian Telecommunication Corp. (MTC).",
"MOZ","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MOZ","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MOZ","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MOZ","MS.MIL.XPND.CN","1977-1998 SIPRI estimates.",
"MOZ","IT.NET.BBND.P2","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MOZ","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders.",
"MOZ","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MOZ","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MOZ","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"MOZ","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MOZ","MS.MIL.XPND.ZS","1988-1998 SIPRI estimates.",
"MOZ","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MOZ","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MOZ","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MOZ","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MOZ","IT.NET.BBND","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","IT.CEL.SETS.P2","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","IT.MLT.MAIN","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MOZ","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"MOZ","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"MOZ","IT.NET.USER.ZS","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MOZ","DT.DOD.DECT.CD","Long-term public and publicly guaranteed for 2019 are based on reports provided by the country and World Bank staff estimates based on the original terms of the loans.  Long-term private nonguaranteed debt data for 2019 are based on reports provided by the country. Short-term debt for 2019 is based on data from the BIS. Data include HIPC and MDRI debt relief.",
"MOZ","IT.CEL.SETS","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","MS.MIL.XPND.CD","1977-1998 SIPRI estimates.",
"MOZ","IT.MLT.MAIN.P2","Telecomunicaçoes de Moçambique (TDM). Instituto Nacional das Comunicações de Moçambique (INCM).",
"MOZ","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MRT","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MRT","IT.NET.BBND.P2","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"MRT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"MRT","IT.CEL.SETS.P2","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1999 country data.",
"MRT","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MRT","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)",
"MRT","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"MRT","IT.NET.USER.ZS","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1999 country data.",
"MRT","IT.MLT.MAIN.P2","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"MRT","IT.NET.BBND","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"MRT","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders.",
"MRT","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MRT","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MRT","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"MRT","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2019 is based on data from the BIS. Data include the effects of MDRI debt relief.",
"MRT","IT.MLT.MAIN","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"MRT","IT.CEL.SETS","Until 2002: Office des Postes et des Télécommunications (OPT). From 2002: Autorité de Régulation.",
"MRT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"MRT","SP.POP.GROW","Data source: United Nations World Population Prospects",
"MRT","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"MRT","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)",
"MRT","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MRT","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"MRT","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MRT","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for Mauritania in 2010 include 30,000 persons in a refugee-like situation.",
"MRT","SM.POP.NETM","Data source: United Nations World Population Prospects",
"MUS","IT.NET.BBND","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","SP.DYN.TO65.FE.ZS","Including Agalega, Rodrigues and Saint Brandon.",
"MUS","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Including Agalega, Rodrigues and Saint Brandon.",
"MUS","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MUS","IT.NET.USER.ZS","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","SP.POP.0014.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MUS","SP.POP.1564.TO","Derived using ratio of age group from WPP and World Bank population.",
"MUS","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MUS","SP.POP.DPND.YG","Including Agalega and St. Brandon.",
"MUS","SP.POP.DPND.OL","Including Agalega and St. Brandon.",
"MUS","SP.DYN.TO65.MA.ZS","Including Agalega, Rodrigues and Saint Brandon.",
"MUS","SP.POP.DPND","Including Agalega and St. Brandon.",
"MUS","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Including Agalega, Rodrigues and Saint Brandon.",
"MUS","SP.POP.1564.TO.ZS","Including Agalega and St. Brandon.",
"MUS","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MUS","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"MUS","SP.POP.BRTH.MF","Including Agalega, Rodrigues and Saint Brandon.",
"MUS","IT.CEL.SETS","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","IT.MLT.MAIN.P2","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","SP.ADO.TFRT","Including Agalega, Rodrigues and Saint Brandon.",
"MUS","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2018 are based on reports provided by the country. Short-term debt data for 2018 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).",
"MUS","SP.POP.65UP.TO.ZS","Including Agalega and St. Brandon.",
"MUS","SP.POP.65UP.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MUS","SP.POP.0014.FE.IN","Derived using ratio of age group from WPP and World Bank population.",
"MUS","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MUS","SP.POP.0014.FE.ZS","Including Agalega and St. Brandon.",
"MUS","SP.POP.65UP.TO","Derived using ratio of age group from WPP and World Bank population.",
"MUS","IT.MLT.MAIN","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","IT.CEL.SETS.P2","Mauritius Telecom. Information and Communication Technologies Authority.",
"MUS","SP.POP.0014.MA.ZS","Including Agalega and St. Brandon.",
"MUS","SP.POP.65UP.MA.ZS","Including Agalega and St. Brandon.",
"MUS","SP.POP.65UP.MA.IN","Derived using ratio of age group from WPP and World Bank population.",
"MUS","SP.DYN.LE00.MA.IN","Data source: Statistics Mauritius, United Nations World Population Prospects",
